LONGITUDE,LATITUDE,TempNS,TempNW,ndviNS,ndviNW
7.9523,33.6077,27.87630368,14.90866564,0.551047226,0.562475493
-4.949,33.5926,19.35218057,9.353710788,1.610740371,1.959716489
45.2385,33.5133,29.48112049,15.01266309,0.873358662,1.042403703
51.8987,33.458,23.17475058,7.332156562,0.624346954,0.55596351
87.3969,33.2912,2.236138996,-11.68749035,0.736266562,0.522555463
115.1032,33.2912,23.06682063,7.148344881,3.5902846,2.529564712
70.1877,33.2525,23.40920245,9.713880368,1.514020265,1.318228123
68.5327,33.2499,16.37147239,0.211273006,0.808364474,0.533603397
71.841,33.2327,28.95961538,15.53169231,1.591218597,1.678407662
66.8756,33.2252,14.09899923,-2.829946112,0.845456234,0.457439499
94.8636,33.2934,2.903846154,-10.513,1.847303642,0.647835772
107.6364,33.2934,17.95676923,4.026461538,4.445574256,2.861446268
-7.8759,33.1106,21.0443787,14.11494083,1.540354787,2.68035212
73.4925,33.1904,28.17457627,15.45677966,2.439442282,2.285431119
65.2155,33.1787,16.99274691,0.633487654,0.853120093,0.626960939
75.1424,33.1255,21.46098689,9.056052429,3.317474183,2.43577905
63.5507,33.1114,18.29799692,2.637673344,0.761324492,0.586649985
38.6005,33.2065,24.13335901,11.54006163,0.707418041,0.755982838
50.0802,33.1681,17.3288906,3.60431433,1.100694044,0.528689454
11.0331,33.0591,24.9525066,15.05131926,0.678971085,0.754069086
89.038,33.0316,2.26993865,-11.50567485,0.798091603,0.550978045
113.462,33.0316,22.68056836,6.974807988,3.486678149,2.240168731
61.8788,33.0245,25.03330763,9.805551272,0.579614889,0.602656743
43.4472,33.1265,29.83685428,14.88195837,0.70887839,0.825023362
101.25,33.0629,6.20200154,-5.921709007,3.237668454,1.465028765
78.4358,32.9275,2.732307692,-11.24276923,0.340667153,0.185933287
3.1271,33.1142,25.40668203,11.88410138,0.792435314,0.808605162
-0.0654,33.0874,22.89745763,10.0577812,0.791046812,0.818741446
22.3586,32.6222,19.85152439,13.12743902,1.07286378,1.375732188
60.1949,32.9216,23.55761794,9.101392111,0.545461829,0.530617184
6.3515,33.0244,28.54799692,14.67557781,0.586719232,0.567856782
96.4971,32.9264,5.100618716,-7.467904099,2.524548197,0.981588604
106.0029,32.9264,19.61731066,6.563292117,4.224805687,2.716100608
80.0787,32.7944,3.994573643,-10.96224806,0.538816771,0.388635888
-3.2324,32.973,20.82131274,9.351196911,0.801194765,0.851088856
58.4918,32.811,25.36342593,10.96165123,0.461156047,0.478207503
90.6736,32.7492,2.378499613,-11.41508121,0.922402488,0.531165728
111.8264,32.7492,22.34162791,7.062945736,3.662965284,2.35820416
48.2761,32.8524,25.95224458,11.86431889,1.175183759,1.262080156
56.7614,32.7201,27.32598914,12.1939488,0.52153043,0.551664497
120.5511,32.4966,21.95708955,7.575746269,3.636033055,2.562856046
81.7187,32.6386,4.156046512,-9.944186047,0.596236236,0.465870069
-6.3784,32.7841,21.31237432,11.60556845,1.587933983,2.115639561
9.6117,32.7456,26.35793958,14.24546863,0.668211768,0.668617413
12.8024,32.4877,24.1818543,15.21443709,0.957908908,1.273585364
41.6698,32.7138,27.60124031,12.98449612,0.72041396,0.746179186
36.8398,32.7226,22.54876161,11.59798762,0.765295567,0.858329978
54.9979,32.681,26.61844961,11.08217054,0.385438774,0.400721006
83.3552,32.4602,4.16394081,-9.028037383,0.658746146,0.50591377
119.1448,32.4602,22.92552529,7.51307393,3.478540627,2.084884084
110.1968,32.4441,20.24988345,6.192385392,4.445159844,2.79170054
92.3032,32.4441,2.503885004,-11.13574204,1.698605591,0.691217471
98.1226,32.5369,5.693478261,-6.275698758,2.753390133,1.039037186
104.3774,32.5369,14.33413499,2.963615206,3.936598513,2.622035654
46.4853,32.5106,29.91717172,15.43869464,0.727364199,0.91331499
53.1361,32.4212,24.30581846,8.723739333,0.500745161,0.491380839
84.9878,32.2592,3.505772231,-9.417550702,0.786010954,0.570137049
117.5122,32.2592,23.41639344,7.834582358,3.339661403,1.967081788
1.609,32.4078,26.267622,12.50426026,0.756575334,0.74074841
21.0185,32.225,21.49988138,13.96168446,1.034114922,1.418952743
4.7875,32.3867,28.55490654,14.58138629,0.736867766,0.723974564
-1.5412,32.3332,24.46545031,11.27181677,0.77296337,0.823899495
23.8517,31.9092,22.84540816,15.46505102,0.634350988,0.69451036
39.9068,32.2756,25.61438569,11.73063764,0.74148602,0.77941202
93.9265,32.1166,3.8553125,-8.944296875,1.906816881,0.646019682
108.5735,32.1166,19.38847352,6.213317757,4.408808046,2.901109659
35.3375,32.1689,23.9518018,15.48457207,1.495743775,2.034936405
8.002,32.2255,28.56765163,14.87472784,0.633617009,0.599224818
14.3785,32.0778,24.57423764,15.84290221,0.788546308,0.919294063
86.6162,32.0356,4.13187841,-8.873733437,0.786120545,0.572990023
115.8838,32.0356,22.99678683,7.791144201,3.675824305,2.261996707
44.7078,32.1429,30.46905132,15.94673406,1.023139654,1.251651292
99.7399,32.125,5.951131928,-5.877361436,2.906883949,1.190940308
102.7601,32.125,7.8416212,-2.825019486,3.34274163,1.895406444
51.3074,32.1316,19.86394081,5.410747664,1.043497717,0.698788362
-4.6694,32.1813,20.88843168,9.140838509,0.847296265,0.845606442
69.5374,31.8966,24.27370892,9.739906103,0.93233969,0.875215072
71.1793,31.884,31.26716301,17.49333856,1.070565653,1.523202497
67.8921,31.888,19.89536892,3.946703297,0.59656794,0.542161239
72.8183,31.8497,30.80164063,17.39953125,1.994882681,2.556737247
66.2427,31.8587,23.0243349,7.285602504,0.667480264,0.644270658
-7.7793,31.961,22.44820593,13.2524181,1.158390163,1.595013115
88.2399,31.7896,4.474511337,-8.522439406,0.830337286,0.557740161
114.2601,31.7896,23.26815336,8.018544601,3.733208967,2.315903993
74.4544,31.7935,30.22150117,17.4331509,2.438888008,3.001855047
64.5878,31.8096,25.92384676,10.44081314,0.676130378,0.662594401
95.5431,31.7667,5.015921569,-6.871294118,1.992846529,0.684748011
106.9569,31.7667,21.96904949,9.043833464,4.116535451,2.985892185
76.0878,31.7154,27.56112853,16.17938871,3.209498175,3.188870621
62.9258,31.7422,27.97539185,12.1145768,0.492522259,0.506061472
49.5065,31.8277,28.29640625,13.84578125,1.036347546,1.181688974
11.25,31.8805,24.76695313,14.08164063,0.734804556,0.760683885
38.1584,31.8123,25.32628705,12.60132605,0.664715228,0.67216805
61.2538,31.6595,28.23610023,13.00250587,0.488123623,0.499776556
42.9436,31.7495,29.59530884,14.89358874,0.751566689,0.759802989
77.7184,31.6152,12.37169664,1.874433151,2.400735656,1.75614844
101.25,31.7181,7.476476101,-3.641705717,3.2569052,1.974162137
89.8585,31.5213,4.597887324,-8.408059468,1.032088127,0.611783919
112.6415,31.5213,23.34242188,8.4934375,3.901469296,2.703001015
59.5682,31.5672,25.17745483,11.09992145,0.38980533,0.408643183
3.2604,31.7072,28.86062257,14.29307393,0.771844911,0.756562603
20.0758,31.748,23.80526316,16.23815789,0.710983432,0.938486225
79.346,31.4928,4.454988217,-7.781461115,0.533906542,0.26970097
0.1255,31.6737,27.20556426,13.28432602,0.781598408,0.76864226
22.3745,31.6737,22.86236307,15.2700313,0.656656264,0.68124792
6.4275,31.6317,29.58720565,15.03194662,0.643664394,0.610715175
15.7287,31.2846,23.89660194,16.37160194,0.647386575,0.680160471
57.8653,31.4778,29.22974882,15.29489796,0.448574176,0.470463332
97.1526,31.3945,7.070731707,-4.200629426,2.656944913,1.412729232
105.3474,31.3945,22.80761381,10.37637363,3.681006479,2.995640731
-2.9853,31.5586,26.8766876,13.10753532,0.72508436,0.757417813
25.3665,31.3178,22.58773333,15.48906667,0.69045167,0.724223406
47.7238,31.5012,31.46246082,16.93409091,0.992699536,1.169483855
56.1463,31.4227,24.29858602,9.62427337,0.613879229,0.617476229
80.9704,31.3483,2.966222571,-9.235971787,0.69002487,0.416095673
121.2682,31.3368,22.45994278,8.962374821,3.049011109,2.091197981
54.4103,31.4088,23.69945098,8.518117647,0.536244182,0.523316375
91.4718,31.2306,4.342834646,-8.694173228,1.695722447,0.696505699
111.0282,31.2306,19.9622449,6.358791209,4.493948483,3.106540401
9.6349,31.3731,26.3709348,14.51563236,0.688409893,0.662674931
12.8651,31.3731,24.85827451,13.76431373,0.768487285,0.794008472
-6.0773,31.3737,19.99340659,8.250627943,0.88882992,0.864650008
41.1929,31.331,28.33275591,13.72559055,0.729414297,0.748832245
82.5913,31.1816,1.943228346,-9.513779528,0.707675459,0.432706459
119.9087,31.1816,22.73477577,8.575767113,3.309059756,2.243352612
36.4247,31.3245,22.9019685,12.34149606,0.696906377,0.769739736
45.956,31.1504,31.14566929,16.54527559,0.739845575,0.869357277
98.7406,30.9954,7.572619984,-3.207238395,2.912457727,1.831563361
103.7594,30.9954,18.29865825,6.87332281,3.471786742,2.833754407
84.2083,30.9928,2.772257552,-8.542686804,0.755596024,0.505666038
118.2917,30.9928,23.34845606,8.427790974,3.826595223,2.612369861
52.5628,31.1243,20.65233202,6.089011858,0.799070814,0.594463531
-9.061,31.1076,18.97365164,12.07842617,1.25249916,1.505018588
93.0793,30.9179,3.754790182,-8.499049881,1.495977616,0.491040491
109.4207,30.9179,20.01060127,7.171439873,4.275040924,3.001927672
1.7689,30.9949,28.77115839,14.38242711,0.696991256,0.656264123
20.8032,30.9908,24.4262931,16.17137931,0.694659457,0.720599048
4.8904,30.9842,29.96573927,15.61255962,0.700074136,0.674815932
17.4098,30.6897,23.43676471,15.79150327,0.717554349,0.756318309
85.8213,30.7819,3.832311321,-7.985613208,0.848490064,0.573459426
116.6787,30.7819,22.99399209,8.524347826,3.875575623,2.595164169
39.4558,30.8876,26.99495268,13.03706625,0.682500765,0.682628587
-1.3254,30.9168,28.55272727,14.25762846,0.727383324,0.711974823
23.8254,30.9168,24.45443038,15.71827532,0.75832963,0.769720116
50.7459,30.8118,24.29202841,10.77458564,1.14833056,1.077536004
8.0497,30.842,29.39921136,15.34187697,0.684080684,0.646134568
14.4503,30.842,25.14172605,15.72913698,0.741885012,0.752127424
34.7128,30.8036,23.83333333,15.53165064,0.692059316,0.79906521
44.2021,30.775,30.42039526,15.62964427,0.66228485,0.686364025
-4.3997,30.7667,28.35455265,14.8925574,0.645473598,0.678400128
26.8794,30.7379,22.59678483,15.29818631,0.647914766,0.673465519
94.6808,30.5831,6.293533123,-4.692823344,1.562718808,0.938144951
107.8192,30.5831,22.8050673,10.00633413,4.014069573,2.751884047
102.1687,30.6269,9.606507937,-0.721111111,3.303452203,2.444033613
100.3313,30.6269,7.027301587,-3.56047619,2.942959606,1.947529362
87.4299,30.549,3.986313291,-8.394462025,1.021368754,0.678984376
115.0701,30.549,23.76886792,9.020283019,3.701606842,2.353240965
68.8647,30.55,24.25757335,10.47145123,0.780339193,0.725370723
67.2286,30.5369,22.02063492,7.698492063,0.715123497,0.654835111
65.5871,30.5049,28.29263658,13.15779889,0.590813142,0.628602327
73.748,30.4675,31.25869738,17.96957903,2.184042293,2.765497894
63.9391,30.4552,28.88571429,13.34087302,0.533860874,0.53438183
75.3687,30.398,30.69278351,18.09135607,2.627102381,3.24516858
-7.4581,30.5522,21.4936019,10.37725118,0.800745397,0.832275152
29.9846,30.5162,24.02340967,15.94122137,1.363159502,1.550627925
48.9427,30.5915,32.15334608,18.13814532,0.665419834,0.778250644
62.2829,30.3903,30.25697306,14.34873217,0.431390779,0.438007423
11.25,30.5142,24.35828707,13.50959556,0.793649181,0.805558239
76.9861,30.3071,28.89546178,17.53208599,3.04364563,3.287837387
89.0338,30.2941,4.330971338,-7.987022293,1.272779916,0.774110394
113.4662,30.2941,24.16024,9.35768,3.506776938,2.240098452
37.7325,30.4198,26.34152745,13.67995227,0.788251114,0.799266004
60.6164,30.3142,26.70571882,12.67537728,0.383317154,0.406548845
42.4616,30.3748,29.65697306,15.29540412,0.663989158,0.682048258
96.2673,30.2231,5.916785998,-4.419013524,1.347271841,0.786434906
106.2327,30.2231,23.91518283,11.35604134,3.755793044,2.473429804
78.6002,30.1947,21.79369513,12.2849162,3.426114909,3.285189235
58.9377,30.2343,30.31254964,16.90182685,0.481754485,0.501398054
-9.5782,30.2763,20.97068966,16.40517241,1.071878462,1.36777274
33.0187,30.2966,23.92898431,15.7657308,0.632558548,0.639432449
57.2462,30.1649,22.46273885,8.784952229,0.640802086,0.599128364
3.3902,30.2965,29.51849206,15.2484127,0.764641049,0.742206062
19.0859,30.0645,23.89717587,16.06431322,0.654318207,0.676086317
55.5479,30.1362,22.24566428,8.194033413,0.62186561,0.568972461
0.3111,30.2564,29.71632166,15.24546178,0.669098859,0.630378702
22.1889,30.2564,25.73683373,16.53261734,0.693897133,0.688177423
80.2108,30.0608,13.35753205,4.060176282,2.470335495,2.154217203
121.8631,29.8421,22.67960199,10.22587065,3.285554125,2.413822173
6.5012,30.2362,30.2163752,15.6754372,0.661965822,0.628248413
15.9988,30.2362,24.30612083,15.63982512,0.750642807,0.753801658
47.1902,30.1554,31.63255627,17.04212219,0.541104032,0.587604264
90.6326,30.0174,5.815869219,-6.133732057,1.50706909,0.871084883
111.8674,30.0174,23.6891097,9.522337043,3.747753654,2.818612133
53.8392,30.1358,22.4315873,8.141269841,0.743134727,0.674386223
-2.7459,30.1408,29.97056484,15.52354813,0.725478824,0.731436503
25.2459,30.1408,24.8522293,15.57062102,0.759576638,0.766637684
81.8179,29.9052,7.72031746,-1.507301587,1.796635839,1.301944577
120.6421,29.8433,23.03336372,9.327073838,3.98801444,2.9543331
9.657,30.0006,27.94924303,14.86007968,0.679729718,0.669745943
12.843,30.0006,25.50525478,13.98542994,0.827620201,0.83724889
97.8141,29.8268,6.566373802,-3.373003195,1.881142641,1.263581377
104.6859,29.8268,23.12346369,11.22529928,3.695948459,2.768157794
40.7345,29.9502,28.8048722,14.62811502,0.687062038,0.680338799
-5.7865,29.9599,29.25171042,16.01972951,0.603126197,0.635044713
28.2865,29.9599,23.89544728,15.72292332,0.67507178,0.677082655
36.0231,29.928,23.7,12.71357827,0.657652414,0.663128972
83.4211,29.7281,3.224376508,-6.09694288,0.856684589,0.469151373
119.0789,29.7281,22.63268921,8.522785829,4.330016238,3.423193806
92.2262,29.719,5.851674641,-5.627432217,1.750227057,0.99189995
110.2738,29.719,20.65702875,7.533306709,4.408250713,3.171965753
52.0095,29.8306,22.798,10.54616,1.220233043,1.159054567
45.4493,29.7935,31.07593925,16.30927258,0.609863674,0.661599463
-8.8139,29.7187,21.75060338,13.25189059,0.814944102,0.922019879
31.3139,29.7187,25.19656824,16.2612929,1.087571083,1.21836113
117.4797,29.5293,23.41588933,9.331383399,4.399504692,3.590694644
85.0203,29.5293,2.463232964,-7.650079239,0.832496952,0.52023497
99.3788,29.4618,7.664780876,-2.252988048,2.710488464,2.2696761
103.1212,29.4618,19.25526316,8.432057416,3.894231239,2.934225678
93.8101,29.3969,8.147030498,-2.067977528,1.98068368,1.769600186
108.6899,29.3969,20.61568,7.92152,4.164163951,2.740845312
1.9252,29.5778,29.8400641,15.44671474,0.763889394,0.766907239
20.5748,29.5778,25.80336538,16.83044872,0.644730506,0.643287637
4.9911,29.5778,30.28947368,15.96961722,0.767111073,0.738541202
17.5089,29.5778,23.54385965,15.01634769,0.69519711,0.706733454
39.0206,29.5016,28.10048154,14.75064205,0.734430541,0.718488122
50.6991,29.7002,30.02086514,18.5480916,0.690134965,0.995768896
-1.1152,29.4966,30.8234162,16.08500401,0.657360995,0.626724871
23.6152,29.4966,27.17293835,16.78470777,0.65424177,0.631399268
101.25,29.4565,7.651967871,-2.120883534,2.883647709,2.386141784
86.6153,29.3089,3.921031426,-7.521112006,0.943865364,0.654615527
115.8847,29.3089,24.28357488,9.970289855,3.46240124,2.458927614
43.7164,29.4097,29.91861958,15.76436597,0.670880857,0.697890618
8.096,29.4562,29.93890675,15.66688103,0.707130875,0.685818434
14.404,29.4562,25.79815409,14.99382022,0.768534657,0.772846617
34.2951,29.4347,22.98477331,13.95970915,0.616831687,0.637995745
69.8047,29.2098,30.75780998,17.13349436,1.045714067,1.173270535
68.1835,29.2119,32.47133707,18.40776621,0.759245514,0.834853601
-4.1381,29.3486,31.21427426,16.97000802,0.672462196,0.678664472
26.6381,29.3486,25.40256,15.93264,0.625870207,0.636913094
66.5572,29.1957,24.24830918,10.59396135,0.659332646,0.665861038
73.0341,29.1469,32.63951807,19.16369478,1.018348682,1.308212504
64.925,29.1622,29.47166934,14.54125201,0.443250327,0.481823546
63.2859,29.1134,29.30732689,14.2931562,0.431952236,0.451189925
74.643,29.0852,31.60813205,18.94597424,1.266517553,1.434744477
88.2059,29.0671,6.376570048,-5.413043478,1.11065333,0.730209749
114.2941,29.0671,23.06124093,8.911200645,4.337653271,3.350571009
95.3689,29.0433,15.15048387,6.370887097,2.913003591,3.299316775
107.1311,29.0433,21.826979,9.380129241,4.077868409,2.619240844
47.9449,29.0975,32.17803738,17.96191589,0.507294169,0.571444418
61.6387,29.0523,27.94012893,13.93666398,0.341325239,0.358812358
76.2481,29.0029,30.93508065,19.05741935,2.095650721,2.769655665
-7.1477,29.1401,28.91889068,16.92049839,0.606966138,0.625638269
29.6477,29.1401,24.79326923,15.20616987,0.676937287,0.67884645
11.25,29.1489,26.34923572,14.02944489,0.807652149,0.822332596
59.9822,28.9837,27.50337621,14.4557074,0.358877533,0.380018126
77.8497,28.8998,30.2770716,18.94827031,2.911937449,3.048491829
37.32,29.0291,26.18930868,13.65562701,0.622039958,0.609312381
41.9973,29.0024,28.72320709,15.16406124,0.80305732,0.785575354
58.3158,28.9159,26.68458434,13.60322841,0.572956364,0.575493905
54.9659,28.8539,23.64758454,10.78590982,0.718223228,0.74964534
56.6411,28.8634,21.91790323,9.0175,0.70578989,0.657553216
89.7918,28.8037,5.998066076,-5.346575342,1.139820523,0.706620064
112.7082,28.8037,24.54592413,9.861581921,3.644393095,2.479001964
79.4477,28.7757,28.55590361,18.45783133,3.114668515,3.335284168
53.2828,28.8606,24.22362903,11.52387097,0.940004148,1.024463816
-10.0197,28.7806,22.06128049,15.74684959,0.696367935,0.785361863
32.5835,28.8487,23.92950153,14.98555443,0.652143632,0.65763995
3.5181,28.8811,29.8133871,15.55685484,0.872736642,0.90263518
18.9819,28.8811,24.46943548,15.67185484,0.628270239,0.628491005
46.6901,28.8101,31.69911147,16.98481422,0.594046132,0.674978187
96.8973,28.6526,9.594749596,0.84273021,1.814198982,1.810827586
105.6027,28.6526,22.80500404,10.90274415,3.969265206,2.523567143
0.493,28.8347,31.24882781,16.57647534,0.745129447,0.752730127
22.007,28.8347,27.33815683,16.97962813,0.635559098,0.614772639
6.5738,28.8365,30.40586345,16.257751,0.679865015,0.658968789
15.9262,28.8365,25.28365539,14.90152979,0.728615891,0.741180306
81.042,28.6306,26.66423358,17.34241687,3.423321071,3.573096379
121.1843,28.7535,22.6234375,10.36328125,4.038612438,3.314378088
-2.5124,28.7191,31.86155089,17.11357027,0.673699712,0.66459371
25.0124,28.7191,27.0200485,16.09248181,0.658036969,0.629968038
91.372,28.5184,6.887135922,-3.826537217,1.433953481,0.948388817
111.128,28.5184,23.16887631,9.283023444,4.303837869,3.1915039
9.6783,28.6275,28.27738288,14.47819063,0.719753049,0.721822262
12.8217,28.6275,27.02827141,15.03949919,0.779262468,0.786339702
82.6325,28.4645,18.24943366,9.673786408,3.130314451,3.093271443
119.8675,28.4645,22.5375,9.6875,4.345569927,3.654244424
40.2914,28.5716,27.92570736,14.76887631,0.776016941,0.7276166
-13.9796,28.3834,20.47407407,17.59259259,0.591835398,0.75130764
35.6663,28.5498,25.18455008,14.76460102,0.581158333,0.585999108
-5.5041,28.5426,31.57574778,17.84818108,0.668217328,0.668540917
28.0041,28.5426,25.50865696,15.59182848,0.640541074,0.633444612
51.6955,28.6056,27.85651189,17.75039638,0.734413422,0.997115246
44.961,28.4393,31.03255061,16.71465587,0.659467559,0.72843029
84.2191,28.2772,15.71006494,7.535551948,2.606872089,2.533188592
118.2809,28.2772,23.07785888,10.19034874,4.291192139,3.63938842
98.4516,28.2946,10.41095779,1.753165584,2.399071107,2.471194828
104.0484,28.2946,19.60973236,8.754825629,3.90936674,2.623831049
92.9386,28.2058,11.70836039,2.209334416,2.099005227,2.328787875
109.5614,28.2058,22.75320357,9.298053528,4.127629709,2.81202555
100.3029,28.3092,9.931123686,0.845432498,3.142664785,3.129977018
102.1971,28.3092,14.14561688,5.256493506,3.436589623,3.035960182
-8.4852,28.3091,27.47815534,16.5868932,0.684263943,0.69919697
30.9852,28.3091,25.3565534,15.87977346,0.955739747,1.049374869
85.8017,28.0689,10.63846154,2.011659919,2.017647696,1.988546432
116.6983,28.0689,24.76845528,11.17390244,3.871613109,2.947819692
38.5986,28.1174,27.14797078,14.89594156,0.586016366,0.570207606
5.0912,28.1661,30.39748988,16.45781377,0.710804894,0.707732359
17.4088,28.1661,24.20592532,14.61980519,0.629379759,0.638776258
2.0798,28.1558,30.40827251,16.03463098,0.823302457,0.854524961
20.4202,28.1558,26.24619125,16.24157212,0.700856812,0.69416086
43.2473,28.0469,29.22074554,15.84959481,0.780466516,0.800262455
-0.9088,28.0721,32.21672078,17.20349026,0.614837733,0.597485736
23.4088,28.0721,27.81397238,16.69325751,0.650503016,0.62288323
8.1416,28.0668,30.26053485,16.38063209,0.659771225,0.63990927
14.3584,28.0668,27.13589329,15.53298302,0.618190735,0.60605985
94.4837,27.8598,23.09275244,15.65252443,3.475659969,4.090545426
108.0163,27.8598,21.70097879,8.849429038,4.009018092,2.520064096
-11.3554,27.8877,22.04201681,17.51743697,0.583962531,0.616298797
33.8339,28.1569,24.51985185,15.65125926,0.449980328,0.464620372
69.1132,27.8828,33.30635697,20.32591687,1.381848238,1.613305421
67.5027,27.8812,31.13127539,18.06563769,1.05740814,1.265051364
65.887,27.8627,26.04084622,13.21082181,0.539933572,0.574568103
87.38,27.8394,8.66875,-0.463311688,1.627324624,1.686790288
115.12,27.8394,24.89399838,10.96326034,3.87777875,2.841515317
72.3202,27.831,32.31205212,20.18949511,0.650275916,0.677784548
64.2654,27.8288,29.90578647,16.02754686,0.433416824,0.468502361
73.9175,27.7763,31.58211382,19.94308943,1.059584106,0.950053549
-3.8826,27.9268,32.61115635,18.18786645,0.608614767,0.612207062
26.3826,27.9268,26.57311741,15.64639676,0.69035233,0.664664485
62.6371,27.7817,29.65361495,16.01640942,0.329458581,0.350888215
47.9021,27.822,31.19054054,17.85329392,0.587767567,0.653068671
75.5109,27.7018,30.33287113,19.27120718,1.803170097,1.770133928
61.0013,27.725,27.72662866,14.71066775,0.450166126,0.489672236
59.3577,27.6639,30.29347471,18.2774062,0.446539617,0.49400921
77.1006,27.6073,31.04429038,19.64143556,1.995528175,2.622833619
11.25,27.7845,28.66359935,15.85928339,0.733161694,0.700722968
88.9557,27.5894,10.59428571,1.352897959,2.261529808,2.419360867
113.5443,27.5894,24.25430195,10.09180195,4.077485632,3.034719438
-6.846,27.7246,31.02759184,18.19110204,0.660587941,0.653028779
29.346,27.7246,26.0121732,15.84918301,0.708144082,0.698826409
57.7067,27.6069,29.62579333,18.61513426,0.557188493,0.685743464
54.3991,27.5727,27.0362969,16.72495922,0.657452846,0.772109275
56.0193,27.6383,28.44625229,18.10575868,0.605149026,0.689968128
41.5475,27.6322,27.61556642,14.99070905,0.706040958,0.702626776
36.9185,27.6402,25.14702041,14.46759184,0.568917274,0.584158588
96.0034,27.4768,23.3515102,16.34416327,3.873008702,4.43300297
106.4966,27.4768,21.11722449,9.138938776,3.813958936,2.415017721
78.6867,27.4925,31.06821895,19.81486928,2.186981772,2.772534486
52.9135,27.7325,27.96939281,17.86183395,0.706672813,0.894705091
80.269,27.3572,30.48557377,20.0854918,2.494411653,2.856978179
46.1998,27.4688,31.63897059,17.60302288,0.670980198,0.746211112
-9.801,27.4679,25.44342105,16.5203125,0.655027377,0.672879208
32.301,27.4679,24.84975288,15.18813839,0.69251009,0.698085139
90.5264,27.3159,16.64266994,8.266666667,3.220690464,3.677087175
111.9736,27.3159,24.23579034,10.09320229,3.921986869,2.684589462
3.6459,27.4601,31.02003284,17.15205255,0.635225404,0.646881181
18.8541,27.4601,25.53213115,15.58393443,0.622750152,0.623595069
6.6467,27.4311,30.81502041,17.36146939,0.62994312,0.611593518
15.8533,27.4311,26.40277778,15.34648693,0.671248376,0.666455729
0.6734,27.4082,32.17826797,17.83864379,0.746282595,0.753294215
21.8266,27.4082,27.76350246,16.79779051,0.671349455,0.668217064
81.8475,27.2015,30.09910057,20.07653312,2.773568533,3.012694942
120.2783,27.4301,22.93241895,11.7394015,3.890027404,3.283577104
-2.2827,27.2933,32.97707993,18.30146819,0.643604714,0.627318473
24.7827,27.2933,27.68614754,16.2757377,0.736692584,0.710463893
9.699,27.2525,30.22555283,16.88296478,0.690317672,0.682547613
12.801,27.2525,28.8901063,16.63434178,0.72305015,0.68625043
97.5478,27.1255,20.53733553,13.18330592,3.452361951,4.863748599
104.9522,27.1255,17.90476974,7.467023026,3.727200836,2.405826899
39.861,27.1949,27.47555192,15.3215045,0.62168836,0.592476837
101.25,27.1922,16.74785479,8.593151815,3.298833653,3.338734638
83.4223,27.0252,29.31908646,20.21598695,2.814913222,3.161468558
119.0657,27.0314,22.15650373,11.12908036,4.30329695,3.890323584
92.0827,27.0126,21.55659296,13.84766585,3.254055829,3.560813938
110.4173,27.0126,22.34109926,9.099507793,4.176225676,3.03588733
-12.653,27.1058,22.04026341,18.0247413,0.599863414,0.622326599
99.3809,27.1461,14.15738776,6.218285714,3.181929953,3.497683367
103.1191,27.1461,16.84714052,7.857107843,3.39350199,2.77132137
-5.2281,27.1217,32.58903437,18.74509002,0.547545842,0.548969243
27.7281,27.1217,26.72387203,15.61607875,0.662925171,0.64527291
44.4879,27.0876,30.58714169,16.98124488,0.755128133,0.781987447
117.5069,26.8282,23.64068627,12.06764706,4.378625097,3.912037065
84.9931,26.8282,28.44979491,19.8485644,3.04994435,3.224986746
-8.1656,26.8961,29.66732026,17.93112745,0.565959017,0.565158941
30.6656,26.8961,26.98367347,16.8282449,0.891474751,0.927685534
49.0595,26.8036,31.28628629,19.07797798,0.559721638,0.586852083
93.6192,26.6752,25.98764415,18.87331137,3.771182213,3.92309983
108.8808,26.6752,22.11855501,9.521100164,4.175157538,2.983368981
86.5633,26.6119,27.11890547,19.09427861,3.082986829,3.131689564
115.9367,26.6119,24.45720199,11.67971854,4.059126489,3.410886462
38.1873,26.7351,26.03684211,15.73289474,0.547144351,0.549046531
5.1928,26.7478,30.21690025,16.95845012,0.583948208,0.603324815
17.3072,26.7478,25.31976936,14.62545305,0.537121919,0.548543369
42.7918,26.6863,28.92555464,16.22530813,0.626056757,0.680505811
2.2349,26.7281,32.77758761,19.01279544,0.559727314,0.568455893
20.2651,26.7281,27.02011401,16.24250814,0.633811982,0.614412194
68.4268,26.5612,32.76474465,20.47298188,1.376205175,1.705552735
66.8277,26.5566,29.30760331,18.22892562,0.705622147,0.753109948
70.0212,26.5489,32.18049383,21.09316872,0.635079553,0.620493869
65.2233,26.5366,27.93993453,17.08134206,0.420525811,0.495827569
71.6112,26.5189,31.56488046,21.47271228,0.82547406,0.795563984
8.1877,26.6719,31.00173124,18.04154988,0.668684123,0.677296495
14.3123,26.6719,28.7519802,16.83613861,0.646922778,0.628981541
-0.7038,26.643,33.52356322,19.17134647,0.599068575,0.575312498
23.2038,26.643,28.09194741,16.6967954,0.672736349,0.647174707
63.6133,26.5028,28.88592593,17.40304527,0.421387725,0.482524371
-11.0972,26.616,24.9968878,18.13022113,0.540161197,0.579694974
33.4312,26.5653,26.22264151,17.14958071,0.489240005,0.485761912
73.1971,26.4705,31.25460526,21.18930921,1.306850525,1.23574935
61.9972,26.4579,29.31245875,18.3820132,0.420614396,0.49929564
